Category,Customer_ID,Discount,Market,Order_Date,Order_Priority,Product_ID,Product_Name,Profit,Quantity,Region,Segment,Ship_Date,Ship_Mode,Shipping_Cost,Sub_Category,Year,Market2,weeknum,Ship_Delay,Campaign
Office Supplies,BT-116804,0.0,US,2013-04-11,Medium,OFF-ST-10000636,Rogers Profile Extra Capacity Storage Tub,6.0264,9,West,Consumer,2013-04-18,Standard Class,12.16,Storage,2013.0,North America,15,7,0.0
Office Supplies,SP-209204,0.0,US,2013-04-14,High,OFF-EN-10001509,Poly String Tie Envelopes,2.8764,3,West,Consumer,2013-04-16,First Class,1.23,Envelopes,2013.0,North America,16,2,0.0
Office Supplies,EB-139304,0.0,US,2013-05-19,Medium,OFF-ST-10000604,Home/Office Personal File Carts,26.07,3,West,Consumer,2013-05-25,Standard Class,4.92,Storage,2013.0,North America,21,6,0.0
Office Supplies,PV-189854,0.0,US,2013-06-15,Medium,OFF-AR-10001545,Newell 326,2.0416,4,West,Home Office,2013-06-18,First Class,1.61,Art,2013.0,North America,24,3,0.0
Office Supplies,PV-189854,0.0,US,2013-06-15,Medium,OFF-AR-10002255,Newell 346,2.5056,3,West,Home Office,2013-06-18,First Class,1.8,Art,2013.0,North America,24,3,0.0
Office Supplies,RD-199004,0.0,US,2013-06-24,High,OFF-LA-10001934,Avery 516,10.3071,3,West,Consumer,2013-06-26,Second Class,3.38,Labels,2013.0,North America,26,2,0.0
Office Supplies,RD-199004,0.0,US,2013-06-24,High,OFF-ST-10003638,Mobile Personal File Cube,25.2936,4,West,Consumer,2013-06-26,Second Class,13.19,Storage,2013.0,North America,26,2,0.0
Office Supplies,AA-106454,0.0,US,2013-07-05,High,OFF-EN-10003567,"Inter-Office Recycled Envelopes, Brown Kraft, Button-String,10"" x 13"" , 100/Box",20.6612,2,West,Consumer,2013-07-07,First Class,5.16,Envelopes,2013.0,North America,27,2,0.0
Office Supplies,AA-106454,0.0,US,2013-07-05,High,OFF-ST-10002486,Eldon Shelf Savers Cubes and Bins,0.5584,4,West,Consumer,2013-07-07,First Class,5.79,Storage,2013.0,North America,27,2,0.0
Office Supplies,RB-193604,0.0,US,2013-07-15,Medium,OFF-AP-10002998,Holmes 99% HEPA Air Purifier,50.0346,7,West,Consumer,2013-07-19,Standard Class,7.26,Appliances,2013.0,North America,29,4,0.0
Office Supplies,DL-134954,0.0,US,2013-07-23,Critical,OFF-LA-10003766,Self-Adhesive Removable Labels,3.024,2,West,Corporate,2013-07-25,Second Class,1.6,Labels,2013.0,North America,30,2,0.0
Office Supplies,BC-111254,0.0,US,2013-07-26,Critical,OFF-AR-10001419,Newell 325,11.151,9,West,Home Office,2013-07-26,Same Day,12.15,Art,2013.0,North America,30,0,0.0
Office Supplies,RW-196304,0.0,US,2013-07-31,Medium,OFF-AP-10003849,Hoover Shoulder Vac Commercial Portable Vacuum,178.91,2,West,Corporate,2013-08-03,First Class,113.49,Appliances,2013.0,North America,31,3,0.0
Office Supplies,PK-190754,0.0,US,2013-08-17,High,OFF-EN-10004030,Convenience Packs of Business Envelopes,5.1042,3,West,Consumer,2013-08-21,Standard Class,1.57,Envelopes,2013.0,North America,33,4,0.0
Office Supplies,CV-128054,0.0,US,2013-09-02,Medium,OFF-EN-10001335,"White Business Envelopes with Contemporary Seam, Recycled White Business Envelopes",10.94,2,West,Corporate,2013-09-05,First Class,1.9,Envelopes,2013.0,North America,36,3,0.0
Office Supplies,SZ-200354,0.0,US,2013-09-03,High,OFF-ST-10003455,"Tenex File Box, Personal Filing Tote with Lid, Black",12.0978,3,West,Home Office,2013-09-05,First Class,6.54,Storage,2013.0,North America,36,2,0.0
Office Supplies,CC-124304,0.0,US,2013-09-20,Medium,OFF-SU-10001212,Kleencut Forged Office Shears by Acme United Corporation,1.872,3,West,Home Office,2013-09-25,Second Class,0.19,Supplies,2013.0,North America,38,5,0.0
Office Supplies,GM-146954,0.0,US,2013-09-21,High,OFF-AR-10000940,Newell 343,3.1752,4,West,Corporate,2013-09-25,Standard Class,1.86,Art,2013.0,North America,38,4,0.0
Office Supplies,JW-160754,0.0,US,2013-09-26,Medium,OFF-AR-10004441,BIC Brite Liner Highlighters,6.9552,4,West,Consumer,2013-10-02,Standard Class,1.37,Art,2013.0,North America,39,6,0.0
Office Supplies,BP-110954,0.0,US,2013-10-28,Medium,OFF-AP-10001366,Staples,11.8584,4,West,Corporate,2013-11-03,Standard Class,3.53,Appliances,2013.0,North America,44,6,0.0
Office Supplies,PC-187454,0.0,US,2013-11-11,High,OFF-ST-10002205,File Shuttle I and Handi-File,42.0714,7,West,Corporate,2013-11-13,First Class,47.91,Storage,2013.0,North America,46,2,0.0
Office Supplies,RO-197804,0.0,US,2013-11-11,Medium,OFF-ST-10000352,Acco Perma 2700 Stacking Storage Drawers,4.461,1,West,Consumer,2013-11-14,First Class,8.14,Storage,2013.0,North America,46,3,0.0
Office Supplies,RR-193154,0.0,US,2013-11-15,High,OFF-LA-10000248,Avery 52,3.4686,2,West,Consumer,2013-11-20,Standard Class,0.28,Labels,2013.0,North America,46,5,0.0
Office Supplies,HJ-148754,0.0,US,2013-11-18,High,OFF-SU-10004231,Acme Tagit Stainless Steel Antibacterial Scissors,13.365,5,West,Home Office,2013-11-19,First Class,11.65,Supplies,2013.0,North America,47,1,0.0
Office Supplies,MK-181604,0.0,US,2013-12-03,Medium,OFF-ST-10002214,X-Rack File for Hanging Folders,8.8062,3,West,Consumer,2013-12-09,Standard Class,1.79,Storage,2013.0,North America,49,6,0.0
Office Supplies,DB-136154,0.0,US,2013-12-09,High,OFF-ST-10003816,Fellowes High-Stak Drawer Files,81.0474,2,West,Consumer,2013-12-12,Second Class,13.24,Storage,2013.0,North America,50,3,0.0
Office Supplies,DB-136154,0.0,US,2013-12-09,High,OFF-ST-10000615,"SimpliFile Personal File, Black Granite, 15w x 6-15/16d x 11-1/4h",9.534,3,West,Consumer,2013-12-12,Second Class,4.8,Storage,2013.0,North America,50,3,0.0
Office Supplies,SP-206204,0.0,US,2013-12-09,Medium,OFF-AR-10003056,Newell 341,2.4824,2,West,Corporate,2013-12-15,Standard Class,0.73,Art,2013.0,North America,50,6,0.0
Office Supplies,CM-123854,0.0,US,2014-01-04,Medium,OFF-AR-10000817,Manco Dry-Lighter Erasable Highlighter,3.1008,3,West,Consumer,2014-01-08,Standard Class,0.59,Art,2014.0,North America,1,4,0.0
Office Supplies,LS-169454,0.0,US,2014-01-13,Medium,OFF-EN-10002621,Staples,4.89,1,West,Corporate,2014-01-17,Standard Class,0.42,Envelopes,2014.0,North America,3,4,0.0
Office Supplies,TM-210104,0.0,US,2014-01-21,Medium,OFF-AR-10003631,Staples,7.986,5,West,Consumer,2014-01-26,Standard Class,1.07,Art,2014.0,North America,4,5,0.0
Office Supplies,CJ-120104,0.0,US,2014-01-27,Medium,OFF-FA-10000611,Binder Clips by OIC,5.6832,8,West,Consumer,2014-01-31,Standard Class,1.0,Fasteners,2014.0,North America,5,4,0.0
Office Supplies,VG-217904,0.0,US,2014-01-30,High,OFF-AR-10001216,Newell 339,2.1684,3,West,Consumer,2014-02-03,Standard Class,1.08,Art,2014.0,North America,5,4,0.0
Office Supplies,VG-217904,0.0,US,2014-01-30,High,OFF-SU-10001664,Acme Office Executive Series Stainless Steel Trimmers,2.2282,1,West,Consumer,2014-02-03,Standard Class,0.19,Supplies,2014.0,North America,5,4,0.0
Office Supplies,MM-179204,0.0,US,2014-01-31,Medium,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,6.465,2,West,Consumer,2014-01-31,Same Day,6.57,Storage,2014.0,North America,5,0,0.0
Office Supplies,EH-141254,0.0,US,2014-01-31,Low,OFF-AR-10003759,"Crayola Anti Dust Chalk, 12/Pack",5.733,7,West,Home Office,2014-02-07,Standard Class,1.36,Art,2014.0,North America,5,7,0.0
Office Supplies,EH-141254,0.0,US,2014-01-31,Low,OFF-AR-10001227,Newell 338,2.3814,3,West,Home Office,2014-02-07,Standard Class,1.69,Art,2014.0,North America,5,7,0.0
Office Supplies,SH-199754,0.0,US,2014-03-07,High,OFF-ST-10000675,"File Shuttle II and Handi-File, Black",16.945,2,West,Corporate,2014-03-11,Second Class,4.24,Storage,2014.0,North America,10,4,0.0
Office Supplies,FC-142454,0.0,US,2014-03-07,Medium,OFF-AR-10003158,Fluorescent Highlighters by Dixon,8.1192,6,West,Home Office,2014-03-11,Standard Class,1.72,Art,2014.0,North America,10,4,0.0
Office Supplies,FC-142454,0.0,US,2014-03-07,Medium,OFF-LA-10004559,Avery 49,5.6448,4,West,Home Office,2014-03-11,Standard Class,0.53,Labels,2014.0,North America,10,4,0.0
Office Supplies,BS-113804,0.0,US,2014-03-13,High,OFF-ST-10000736,Carina Double Wide Media Storage Towers in Natural & Black,9.7176,3,West,Corporate,2014-03-18,Standard Class,39.81,Storage,2014.0,North America,11,5,0.0
Office Supplies,MS-173654,0.0,US,2014-04-02,High,OFF-LA-10003663,Avery 498,2.7166,2,West,Consumer,2014-04-06,Standard Class,0.39,Labels,2014.0,North America,14,4,0.0
Office Supplies,JO-155504,0.0,US,2014-04-17,High,OFF-AP-10000027,Hoover Commercial SteamVac,12.222,3,West,Home Office,2014-04-21,Standard Class,1.74,Appliances,2014.0,North America,16,4,0.0
Office Supplies,DJ-135104,0.0,US,2014-05-01,High,OFF-EN-10001219,"#10- 4 1/8"" x 9 1/2"" Security-Tint Envelopes",14.9744,4,West,Corporate,2014-05-06,Standard Class,3.68,Envelopes,2014.0,North America,18,5,0.0
Office Supplies,MK-181604,0.0,US,2014-05-04,Medium,OFF-AR-10003651,Newell 350,6.6584,7,West,Consumer,2014-05-08,Standard Class,0.3,Art,2014.0,North America,19,4,0.0
Office Supplies,DK-129854,0.0,US,2014-05-06,High,OFF-EN-10003448,"Peel & Seel Recycled Catalog Envelopes, Brown",11.58,2,West,Consumer,2014-05-10,Standard Class,3.08,Envelopes,2014.0,North America,19,4,0.0
Office Supplies,MM-180554,0.0,US,2014-05-09,High,OFF-AP-10000692,Fellowes Mighty 8 Compact Surge Protector,22.7024,4,West,Consumer,2014-05-13,Second Class,9.98,Appliances,2014.0,North America,19,4,0.0
Office Supplies,CS-121754,0.0,US,2014-05-13,Medium,OFF-AP-10004868,Hoover Commercial Soft Guard Upright Vacuum And Disposable Filtration Bags,2.0979,1,West,Corporate,2014-05-19,Standard Class,0.36,Appliances,2014.0,North America,20,6,0.0
Office Supplies,CS-121754,0.0,US,2014-05-13,Medium,OFF-SU-10000157,Compact Automatic Electric Letter Opener,4.7724,2,West,Corporate,2014-05-19,Standard Class,6.9,Supplies,2014.0,North America,20,6,0.0
Office Supplies,RB-197954,0.0,US,2014-05-14,Medium,OFF-LA-10000240,Self-Adhesive Address Labels for Typewriters by Universal,27.4856,8,West,Home Office,2014-05-21,Standard Class,5.81,Labels,2014.0,North America,20,7,0.0
Office Supplies,BC-111254,0.0,US,2014-05-20,Medium,OFF-AR-10001315,Newell 310,1.0208,2,West,Home Office,2014-05-22,Second Class,0.19,Art,2014.0,North America,21,2,0.0
Office Supplies,BC-111254,0.0,US,2014-05-20,Medium,OFF-AR-10000122,Newell 314,1.395,1,West,Home Office,2014-05-22,Second Class,0.41,Art,2014.0,North America,21,2,0.0
Office Supplies,VF-217154,0.0,US,2014-05-23,High,OFF-AR-10003732,Newell 333,0.7228,1,West,Home Office,2014-05-27,Standard Class,0.33,Art,2014.0,North America,21,4,0.0
Office Supplies,VF-217154,0.0,US,2014-05-23,High,OFF-AR-10003651,Newell 350,2.8536,3,West,Home Office,2014-05-27,Standard Class,1.66,Art,2014.0,North America,21,4,0.0
Office Supplies,GH-144104,0.0,US,2014-06-07,High,OFF-ST-10002957,Sterilite Show Offs Storage Containers,0.0,5,West,Home Office,2014-06-11,Standard Class,3.62,Storage,2014.0,North America,23,4,0.0
Office Supplies,KT-164804,0.0,US,2014-06-25,Critical,OFF-FA-10001332,"Acco Banker's Clasps, 5 3/4""-Long",1.3536,1,West,Consumer,2014-06-27,Second Class,0.39,Fasteners,2014.0,North America,26,2,0.0
Office Supplies,MH-176204,0.0,US,2014-07-29,High,OFF-ST-10001580,Super Decoflex Portable Personal File,4.1944,1,West,Corporate,2014-08-02,Standard Class,1.62,Storage,2014.0,North America,31,4,0.0
Office Supplies,EC-140504,0.0,US,2014-08-01,High,OFF-ST-10003442,Eldon Portable Mobile Manager,15.2712,2,West,Consumer,2014-08-04,First Class,6.74,Storage,2014.0,North America,31,3,0.0
Office Supplies,EM-139604,0.0,US,2014-08-02,Medium,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",50.3658,3,West,Consumer,2014-08-06,Second Class,7.56,Storage,2014.0,North America,31,4,0.0
Office Supplies,BD-117254,0.0,US,2014-08-04,Medium,OFF-LA-10001297,Avery 473,24.84,5,West,Consumer,2014-08-09,Second Class,1.41,Labels,2014.0,North America,32,5,0.0
Office Supplies,JK-153704,0.0,US,2014-08-14,High,OFF-AP-10004249,Staples,22.6233,7,West,Consumer,2014-08-14,Same Day,7.79,Appliances,2014.0,North America,33,0,0.0
Office Supplies,JK-153704,0.0,US,2014-08-14,High,OFF-AR-10000588,Newell 345,15.4752,3,West,Consumer,2014-08-14,Same Day,8.59,Art,2014.0,North America,33,0,0.0
Office Supplies,JK-153704,0.0,US,2014-08-14,High,OFF-ST-10001325,Sterilite Officeware Hinged File Box,8.4888,3,West,Consumer,2014-08-14,Same Day,5.67,Storage,2014.0,North America,33,0,0.0
Office Supplies,JK-153704,0.0,US,2014-08-14,High,OFF-SU-10000946,Staples,9.2568,4,West,Consumer,2014-08-14,Same Day,5.4,Supplies,2014.0,North America,33,0,0.0
Office Supplies,NP-187004,0.0,US,2014-08-15,High,OFF-AR-10000246,Newell 318,4.3368,6,West,Consumer,2014-08-17,Second Class,2.26,Art,2014.0,North America,33,2,0.0
Office Supplies,NP-187004,0.0,US,2014-08-15,High,OFF-LA-10001613,Avery File Folder Labels,2.8224,2,West,Consumer,2014-08-17,Second Class,0.83,Labels,2014.0,North America,33,2,0.0
Office Supplies,LR-170354,0.0,US,2014-08-21,High,OFF-ST-10000777,"Companion Letter/Legal File, Black",63.4368,6,West,Corporate,2014-08-26,Standard Class,9.08,Storage,2014.0,North America,34,5,0.0
Office Supplies,LR-170354,0.0,US,2014-08-21,High,OFF-SU-10004768,Acme Kleencut Forged Steel Scissors,5.166,3,West,Corporate,2014-08-26,Standard Class,1.85,Supplies,2014.0,North America,34,5,0.0
Office Supplies,MS-177704,0.0,US,2014-09-01,Medium,OFF-ST-10001511,Space Solutions Commercial Steel Shelving,9.6975,3,West,Consumer,2014-09-06,Standard Class,12.65,Storage,2014.0,North America,36,5,0.0
Office Supplies,PF-192254,0.0,US,2014-09-03,High,OFF-AR-10000422,Pencil and Crayon Sharpener,1.7739,3,West,Consumer,2014-09-08,Standard Class,0.6,Art,2014.0,North America,36,5,0.0
Office Supplies,AG-103004,0.0,US,2014-09-04,High,OFF-AR-10002053,"Premium Writing Pencils, Soft, #2 by Central Association for the Blind",1.6688,2,West,Corporate,2014-09-09,Standard Class,0.56,Art,2014.0,North America,36,5,0.0
Office Supplies,CB-120254,0.0,US,2014-09-12,High,OFF-AP-10004487,Kensington 4 Outlet MasterPiece Compact Power Control Center,113.848,5,West,Consumer,2014-09-12,Same Day,106.72,Appliances,2014.0,North America,37,0,0.0
Office Supplies,RD-194804,0.0,US,2014-09-16,High,OFF-AP-10001205,Belkin 5 Outlet SurgeMaster Power Centers,30.5088,2,West,Consumer,2014-09-20,Standard Class,12.72,Appliances,2014.0,North America,38,4,0.0
Office Supplies,RD-194804,0.0,US,2014-09-16,High,OFF-AR-10001915,Peel-Off China Markers,41.706,10,West,Consumer,2014-09-20,Standard Class,13.29,Art,2014.0,North America,38,4,0.0
Office Supplies,CY-127454,0.0,US,2014-09-17,High,OFF-FA-10000621,"OIC Colored Binder Clips, Assorted Sizes",8.771,5,West,Corporate,2014-09-21,Standard Class,2.03,Fasteners,2014.0,North America,38,4,0.0
Office Supplies,SH-199754,0.0,US,2014-09-19,Medium,OFF-AR-10000940,Newell 343,2.3814,3,West,Corporate,2014-09-24,Standard Class,0.87,Art,2014.0,North America,38,5,0.0
Office Supplies,SH-199754,0.0,US,2014-09-19,Medium,OFF-EN-10004030,Convenience Packs of Business Envelopes,5.1042,3,West,Corporate,2014-09-24,Standard Class,1.18,Envelopes,2014.0,North America,38,5,0.0
Office Supplies,BS-117554,0.0,US,2014-09-24,Medium,OFF-AP-10001242,APC 7 Outlet Network SurgeArrest Surge Protector,48.288,2,West,Consumer,2014-10-01,Standard Class,9.44,Appliances,2014.0,North America,39,7,0.0
Office Supplies,NK-184904,0.0,US,2014-09-25,Medium,OFF-SU-10001574,Acme Value Line Scissors,2.19,2,West,Home Office,2014-09-29,Second Class,0.55,Supplies,2014.0,North America,39,4,0.0
Office Supplies,RA-198854,0.0,US,2014-09-27,Medium,OFF-EN-10001028,Staples,33.0648,6,West,Corporate,2014-09-27,Same Day,6.98,Envelopes,2014.0,North America,39,0,0.0
Office Supplies,FG-142604,0.0,US,2014-10-16,High,OFF-AR-10002818,Panasonic KP-310 Heavy-Duty Electric Pencil Sharpener,26.376,4,West,Home Office,2014-10-19,Second Class,5.47,Art,2014.0,North America,42,3,0.0
Office Supplies,HH-150104,0.0,US,2014-10-20,Medium,OFF-EN-10002973,Ampad #10 Peel & Seel Holiday Envelopes,4.3008,2,West,Corporate,2014-10-25,Second Class,0.62,Envelopes,2014.0,North America,43,5,0.0
Office Supplies,HH-150104,0.0,US,2014-10-20,Medium,OFF-LA-10001641,Avery 518,15.12,10,West,Corporate,2014-10-25,Second Class,2.24,Labels,2014.0,North America,43,5,0.0
Office Supplies,JK-152054,0.0,US,2014-10-31,Medium,OFF-AP-10002684,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",510.636,14,West,Consumer,2014-11-06,Standard Class,107.69,Appliances,2014.0,North America,44,6,0.0
Office Supplies,JK-152054,0.0,US,2014-10-31,Medium,OFF-AR-10003514,4009 Highlighters by Sanford,6.567,5,West,Consumer,2014-11-06,Standard Class,2.04,Art,2014.0,North America,44,6,0.0
Office Supplies,JK-152054,0.0,US,2014-10-31,Medium,OFF-LA-10003077,Avery 500,20.6142,6,West,Consumer,2014-11-06,Standard Class,5.05,Labels,2014.0,North America,44,6,0.0
Office Supplies,FM-142904,0.0,US,2014-11-07,Critical,OFF-LA-10000414,Avery 503,19.872,4,West,Home Office,2014-11-07,Same Day,10.06,Labels,2014.0,North America,45,0,0.0
Office Supplies,PJ-188354,0.0,US,2014-11-22,High,OFF-AR-10003394,Newell 332,3.1752,4,West,Corporate,2014-11-26,Standard Class,0.62,Art,2014.0,North America,47,4,0.0
Office Supplies,PG-188204,0.0,US,2014-11-25,Medium,OFF-AR-10001860,BIC Liqua Brite Liner,9.9936,4,West,Consumer,2014-11-28,First Class,7.03,Art,2014.0,North America,48,3,0.0
Office Supplies,BD-115004,0.0,US,2014-11-26,Medium,OFF-ST-10001325,Sterilite Officeware Hinged File Box,2.8296,1,West,Consumer,2014-11-30,Standard Class,0.66,Storage,2014.0,North America,48,4,0.0
Office Supplies,TZ-215804,0.0,US,2014-11-26,Medium,OFF-AR-10002335,DIXON Oriole Pencils,1.3416,2,West,Consumer,2014-12-02,Standard Class,0.47,Art,2014.0,North America,48,6,0.0
Office Supplies,VW-217754,0.0,US,2014-12-03,High,OFF-ST-10004340,"Fellowes Mobile File Cart, Black",151.0974,9,West,Corporate,2014-12-06,First Class,185.31,Storage,2014.0,North America,49,3,0.0
Office Supplies,KH-165104,0.0,US,2014-12-09,Medium,OFF-LA-10003766,Self-Adhesive Removable Labels,13.608,9,West,Consumer,2014-12-13,Standard Class,2.07,Labels,2014.0,North America,50,4,0.0
Office Supplies,AS-102254,0.0,US,2014-12-09,High,OFF-AP-10002670,Belkin 8-Outlet Premiere SurgeMaster II Surge Protectors,20.844,1,West,Corporate,2014-12-13,Second Class,12.04,Appliances,2014.0,North America,50,4,0.0
Office Supplies,DM-133454,0.0,US,2014-12-09,Low,OFF-ST-10001837,"SAFCO Mobile Desk Side File, Wire Frame",11.1176,1,West,Corporate,2014-12-15,Standard Class,6.21,Storage,2014.0,North America,50,6,0.0
Office Supplies,EP-139154,0.0,US,2014-12-14,Medium,OFF-LA-10004559,Avery 49,4.2336,3,West,Consumer,2014-12-19,Standard Class,0.57,Labels,2014.0,North America,51,5,0.0
Office Supplies,TT-214604,0.0,US,2014-12-19,Low,OFF-AR-10002578,Newell 335,1.6704,2,West,Home Office,2014-12-25,Standard Class,0.59,Art,2014.0,North America,51,6,0.0
Office Supplies,GZ-144704,0.0,US,2014-12-24,Critical,OFF-AR-10001118,"Binney & Smith Crayola Metallic Crayons, 16-Color Pack",5.9312,4,West,Consumer,2014-12-24,Same Day,2.1,Art,2014.0,North America,52,0,0.0
Office Supplies,KH-166904,0.0,US,2014-12-29,High,OFF-ST-10003208,Adjustable Depth Letter/Legal Cart,210.4936,4,West,Corporate,2015-01-03,Second Class,156.45,Storage,2014.0,North America,53,5,0.0
Office Supplies,NM-184454,0.0,US,2011-04-23,Medium,OFF-PA-10001878,Xerox 1891,22.9877,1,West,Home Office,2011-04-26,Second Class,4.34,Paper,2011.0,North America,17,3,0.0
Office Supplies,DS-130304,0.0,US,2011-07-09,Medium,OFF-PA-10002365,Xerox 1967,15.552,5,West,Home Office,2011-07-14,Standard Class,2.14,Paper,2011.0,North America,28,5,0.0
Office Supplies,RD-197204,0.0,US,2011-07-20,High,OFF-PA-10004569,"Wirebound Message Books, Two 4 1/4"" x 5"" Forms per Page",10.7301,3,West,Consumer,2011-07-22,First Class,6.37,Paper,2011.0,North America,30,2,0.0
Office Supplies,BD-116054,0.0,US,2011-08-15,High,OFF-PA-10000167,Xerox 1925,41.823,3,West,Consumer,2011-08-19,Standard Class,9.38,Paper,2011.0,North America,34,4,0.0
Office Supplies,HH-150104,0.0,US,2011-08-29,Medium,OFF-PA-10004475,Xerox 1940,53.8608,2,West,Corporate,2011-08-29,Same Day,6.2,Paper,2011.0,North America,36,0,0.0
Office Supplies,HH-150104,0.0,US,2011-08-29,Medium,OFF-PA-10003001,Xerox 1986,6.4128,2,West,Corporate,2011-08-29,Same Day,2.21,Paper,2011.0,North America,36,0,0.0
Office Supplies,ES-140204,0.0,US,2011-09-20,Medium,OFF-PA-10003724,"Wirebound Message Book, 4 per Page",10.6428,4,West,Consumer,2011-09-26,Standard Class,1.23,Paper,2011.0,North America,39,6,0.0
Office Supplies,HF-149954,0.0,US,2011-09-21,High,OFF-PA-10002246,"Wirebound Four 2-3/4 x 5 Forms per Page, 400 Sets per Book",9.4815,3,West,Consumer,2011-09-25,Standard Class,2.46,Paper,2011.0,North America,39,4,0.0
Office Supplies,HF-149954,0.0,US,2011-09-21,High,OFF-PA-10000327,Xerox 1971,17.334,9,West,Consumer,2011-09-25,Standard Class,2.59,Paper,2011.0,North America,39,4,0.0
Office Supplies,RP-192704,0.0,US,2011-10-19,Medium,OFF-PA-10003228,Xerox 1917,68.9631,3,West,Corporate,2011-10-22,Second Class,7.86,Paper,2011.0,North America,43,3,0.0
